date,division,district,admissions_24h,cumulative_total,cumulative_deaths,cumulative_discharged,district_raw,source,date_source
2024-09-19,Rangpur,Nilphamari,13,30,0,15,নীলফা ািী,wayback_dghs_pdf,pdf_text
2024-09-19,Rangpur,Panchagarh,3,16,0,14,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2024-09-19,Rangpur,Rangpur,3,23,0,16,িিংপুি,wayback_dghs_pdf,pdf_text
2024-09-19,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2024-09-19,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-19,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোিাি,wayback_dghs_pdf,pdf_text
2024-09-19,Sylhet,Sunamganj,0,2,0,2,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-19,Sylhet,Sylhet,0,8,0,8,রসমলট,wayback_dghs_pdf,pdf_text
2024-09-20,Barishal,Barguna,0,629,2,567,েিগুনা,wayback_dghs_pdf,pdf_text
2024-09-20,Barishal,Barishal,0,579,9,529,েরিোল,wayback_dghs_pdf,pdf_text
2024-09-20,Barishal,Bhola,5,165,0,156,বভালা,wayback_dghs_pdf,pdf_text
2024-09-20,Barishal,Jhalokati,0,47,0,39,িালকাঠি,wayback_dghs_pdf,pdf_text
2024-09-20,Barishal,Patuakhali,0,344,0,311,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2024-09-20,Barishal,Pirojpur,0,329,0,314,রপমিািপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Bandarban,0,368,1,344,োন্দিোন,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Brahmanbaria,0,89,0,74,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Chandpur,0,455,0,432,চাঁদপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Chattogram,0,980,12,854,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Cox's Bazar,4,2701,5,2594,কক্সোিাি,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Cumilla,0,324,0,284,কুর ল্লা,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Feni,6,70,0,62,বফনী,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Khagrachhari,0,66,0,63,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Lakshmipur,0,159,0,152,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Noakhali,0,59,0,57,বনায়াখালী,wayback_dghs_pdf,pdf_text
2024-09-20,Chattogram,Rangamati,0,13,0,12,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Dhaka,0,112,0,99,ঢাকা,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Dhaka Metro,169,9998,87,8429,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Faridpur,0,115,0,99,ফরিদপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Gazipur,0,138,0,113,গািীপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Gopalganj,0,16,0,15,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Kishoreganj,2,27,0,25,রকমোিগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Madaripur,2,253,0,240,াদািীপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Manikganj,19,294,0,246,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Munshiganj,0,29,0,24,মুরিরগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Narayanganj,8,157,0,129,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Narsingdi,27,867,0,811,নিরসিংদী,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Rajbari,0,7,1,6,িািোড়ী,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Shariatpur,0,58,0,58,েিীয়তপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Dhaka,Tangail,10,199,1,164,টাঙ্গাইল,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Bagerhat,0,28,0,24,োমগিহাট,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Chuadanga,0,0,0,0,চুয়ািাঙ্গা,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Jashore,0,330,1,271,যমোি,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Jhenaidah,0,72,0,66,রিনাইদহ,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Khulna,17,615,4,541,খুলনা,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Kushtia,0,128,0,110,কুরিয়া,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Magura,0,37,0,33,াগুিা,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Meherpur,3,234,0,219,ব মহিপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Narail,0,153,0,139,নড়াইল,wayback_dghs_pdf,pdf_text
2024-09-20,Khulna,Satkhira,4,58,0,50,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2024-09-20,Mymensingh,Jamalpur,2,81,0,69,িা ালপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Mymensingh,Mymensingh,15,347,1,309,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2024-09-20,Mymensingh,Netrokona,1,39,0,31,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2024-09-20,Mymensingh,Sherpur,0,13,0,12,বেিপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Bogura,0,13,0,7,েগুড়া,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Chapai Nawabganj,0,13,0,9,চাপাইনোেগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Joypurhat,0,1,0,1,িয়পুিহাট,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Naogaon,3,50,0,46,নওগাঁ,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Natore,0,3,0,3,নামটাি,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Pabna,0,92,0,72,পােনা,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Rajshahi,0,12,0,12,িািোহী,wayback_dghs_pdf,pdf_text
2024-09-20,Rajshahi,Sirajganj,0,110,0,91,রসিািগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Dinajpur,0,28,0,26,রদনািপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Gaibandha,1,7,0,6,গাইোন্ধা,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Kurigram,1,60,0,48,কুরড়গ্রা,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Lalmonirhat,0,14,0,10,লাল রনিহাট,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Nilphamari,0,30,0,26,নীলফা ািী,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Panchagarh,0,16,0,14,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Rangpur,0,23,0,19,িিংপুি,wayback_dghs_pdf,pdf_text
2024-09-20,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2024-09-20,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোিাি,wayback_dghs_pdf,pdf_text
2024-09-20,Sylhet,Sunamganj,0,2,0,2,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-20,Sylhet,Sylhet,0,8,0,8,রসমলট,wayback_dghs_pdf,pdf_text
2024-09-21,Barishal,Barguna,14,643,2,590,েিগুনা,wayback_dghs_pdf,pdf_text
2024-09-21,Barishal,Barishal,26,605,9,534,েরিোল,wayback_dghs_pdf,pdf_text
2024-09-21,Barishal,Bhola,13,178,0,158,বভালা,wayback_dghs_pdf,pdf_text
2024-09-21,Barishal,Jhalokati,0,47,0,42,িালকাঠি,wayback_dghs_pdf,pdf_text
2024-09-21,Barishal,Patuakhali,7,351,0,322,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2024-09-21,Barishal,Pirojpur,11,340,0,320,রপমিািপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Bandarban,18,386,1,360,োন্দিোন,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Brahmanbaria,0,89,0,74,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Chandpur,0,455,0,432,চাঁদপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Chattogram,93,1073,12,914,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Cox's Bazar,82,2783,5,2659,কক্সোিাি,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Cumilla,0,324,0,284,কুর ল্লা,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Feni,0,70,0,62,বফনী,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Khagrachhari,0,66,0,63,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Lakshmipur,0,159,0,152,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Noakhali,0,59,0,57,বনায়াখালী,wayback_dghs_pdf,pdf_text
2024-09-21,Chattogram,Rangamati,0,13,0,12,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Dhaka,0,112,0,100,ঢাকা,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Dhaka Metro,395,10393,88,8763,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Faridpur,0,115,0,99,ফরিদপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Gazipur,23,161,0,127,গািীপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Gopalganj,0,16,0,15,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Kishoreganj,5,32,0,25,রকমোিগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Madaripur,5,258,0,251,াদািীপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Manikganj,26,320,0,268,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Munshiganj,0,29,0,27,মুরিরগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Narayanganj,0,157,0,129,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Narsingdi,16,883,0,825,নিরসিংদী,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Rajbari,0,7,1,6,িািোড়ী,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Shariatpur,12,70,0,58,েিীয়তপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Dhaka,Tangail,19,218,1,180,টাঙ্গাইল,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Bagerhat,0,28,0,24,োমগিহাট,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Chuadanga,0,0,0,0,চুয়ািাঙ্গা,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Jashore,0,330,1,271,যমোি,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Jhenaidah,0,72,0,66,রিনাইদহ,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Khulna,21,636,4,581,খুলনা,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Kushtia,8,136,0,118,কুরিয়া,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Magura,0,37,0,33,াগুিা,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Meherpur,9,243,0,222,ব মহিপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Narail,10,163,0,145,নড়াইল,wayback_dghs_pdf,pdf_text
2024-09-21,Khulna,Satkhira,0,58,0,50,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2024-09-21,Mymensingh,Jamalpur,1,82,0,69,িা ালপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Mymensingh,Mymensingh,5,352,1,317,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2024-09-21,Mymensingh,Netrokona,2,41,0,31,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2024-09-21,Mymensingh,Sherpur,1,14,0,13,বেিপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Bogura,0,13,0,12,েগুড়া,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Chapai Nawabganj,0,13,0,9,চাপাইনোেগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Joypurhat,0,1,0,1,িয়পুিহাট,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Naogaon,2,52,0,46,নওগাঁ,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Natore,0,3,0,3,নামটাি,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Pabna,10,102,0,84,পােনা,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Rajshahi,0,12,0,12,িািোহী,wayback_dghs_pdf,pdf_text
2024-09-21,Rajshahi,Sirajganj,9,119,0,102,রসিািগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Dinajpur,0,28,0,26,রদনািপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Gaibandha,0,7,0,6,গাইোন্ধা,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Kurigram,0,60,0,48,কুরড়গ্রা,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Lalmonirhat,0,14,0,10,লাল রনিহাট,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Nilphamari,0,30,0,26,নীলফা ািী,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Panchagarh,0,16,0,14,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Rangpur,0,23,0,19,িিংপুি,wayback_dghs_pdf,pdf_text
2024-09-21,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2024-09-21,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোিাি,wayback_dghs_pdf,pdf_text
2024-09-21,Sylhet,Sunamganj,0,2,0,2,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-21,Sylhet,Sylhet,0,8,0,8,রসমলট,wayback_dghs_pdf,pdf_text
2024-09-22,Barishal,Barguna,11,654,2,604,েিগুনা,wayback_dghs_pdf,pdf_text
2024-09-22,Barishal,Barishal,24,629,9,553,েরিোল,wayback_dghs_pdf,pdf_text
2024-09-22,Barishal,Bhola,10,188,1,165,বভালা,wayback_dghs_pdf,pdf_text
2024-09-22,Barishal,Jhalokati,2,49,0,47,িালকাঠি,wayback_dghs_pdf,pdf_text
2024-09-22,Barishal,Patuakhali,10,361,0,326,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2024-09-22,Barishal,Pirojpur,8,348,0,327,রপমিািপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Bandarban,8,394,1,365,োন্দিোন,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Brahmanbaria,15,104,0,81,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Chandpur,0,455,0,439,চাঁদপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Chattogram,72,1145,13,975,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Cox's Bazar,34,2817,5,2724,কক্সোিাি,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Cumilla,0,324,0,292,কুর ল্লা,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Feni,9,79,0,67,বফনী,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Khagrachhari,0,66,0,63,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Lakshmipur,11,170,0,159,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Noakhali,2,61,0,58,বনায়াখালী,wayback_dghs_pdf,pdf_text
2024-09-22,Chattogram,Rangamati,0,13,0,12,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Dhaka,3,115,0,102,ঢাকা,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Dhaka Metro,326,10719,92,9133,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Faridpur,33,148,0,112,ফরিদপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Gazipur,9,170,0,137,গািীপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Gopalganj,0,16,0,15,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Kishoreganj,14,46,0,32,রকমোিগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Madaripur,9,267,0,259,াদািীপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Manikganj,18,338,0,276,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Munshiganj,14,43,0,27,মুরিরগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Narayanganj,36,193,0,132,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Narsingdi,13,896,0,837,নিরসিংদী,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Rajbari,0,7,1,6,িািোড়ী,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Shariatpur,3,73,0,60,েিীয়তপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Dhaka,Tangail,34,252,1,211,টাঙ্গাইল,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Bagerhat,8,36,0,26,োমগিহাট,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Chuadanga,0,0,0,0,চুয়ািাঙ্গা,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Jashore,29,359,1,289,যমোি,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Jhenaidah,8,80,0,72,রিনাইদহ,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Khulna,18,654,4,602,খুলনা,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Kushtia,6,142,0,124,কুরিয়া,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Magura,8,45,0,38,াগুিা,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Meherpur,9,252,0,228,ব মহিপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Narail,5,168,0,156,নড়াইল,wayback_dghs_pdf,pdf_text
2024-09-22,Khulna,Satkhira,10,68,0,55,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2024-09-22,Mymensingh,Jamalpur,8,90,0,71,িা ালপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Mymensingh,Mymensingh,8,360,1,340,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2024-09-22,Mymensingh,Netrokona,2,43,0,32,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2024-09-22,Mymensingh,Sherpur,0,14,0,13,বেিপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Bogura,4,17,0,12,েগুড়া,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Chapai Nawabganj,0,13,0,9,চাপাইনোেগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Joypurhat,0,1,0,1,িয়পুিহাট,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Naogaon,1,53,0,47,নওগাঁ,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Natore,0,3,0,3,নামটাি,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Pabna,1,103,0,84,পােনা,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Rajshahi,19,31,0,12,িািোহী,wayback_dghs_pdf,pdf_text
2024-09-22,Rajshahi,Sirajganj,21,140,0,102,রসিািগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Dinajpur,3,31,0,26,রদনািপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Gaibandha,7,14,0,6,গাইোন্ধা,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Kurigram,13,73,0,57,কুরড়গ্রা,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Lalmonirhat,0,14,0,10,লাল রনিহাট,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Nilphamari,3,33,0,26,নীলফা ািী,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Panchagarh,3,19,0,14,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Rangpur,4,27,0,19,িিংপুি,wayback_dghs_pdf,pdf_text
2024-09-22,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2024-09-22,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোিাি,wayback_dghs_pdf,pdf_text
2024-09-22,Sylhet,Sunamganj,0,2,0,2,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-22,Sylhet,Sylhet,0,8,0,8,রসমলট,wayback_dghs_pdf,pdf_text
2024-09-23,Barishal,Barguna,16,670,2,615,েিগুনা,wayback_dghs_pdf,pdf_text
2024-09-23,Barishal,Barishal,10,639,9,563,েরিোল,wayback_dghs_pdf,pdf_text
2024-09-23,Barishal,Bhola,2,190,1,178,বভালা,wayback_dghs_pdf,pdf_text
2024-09-23,Barishal,Jhalokati,2,51,0,47,িালকাঠি,wayback_dghs_pdf,pdf_text
2024-09-23,Barishal,Patuakhali,17,378,0,346,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2024-09-23,Barishal,Pirojpur,8,356,1,334,রপমিািপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Bandarban,5,399,1,373,োন্দিোন,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Brahmanbaria,3,107,0,89,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Chandpur,0,455,0,439,চাঁদপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Chattogram,38,1183,13,1024,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Cox's Bazar,32,2849,5,2780,কক্সোিাি,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Cumilla,35,359,0,328,কুর ল্লা,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Feni,5,84,0,79,বফনী,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Khagrachhari,3,69,0,65,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Lakshmipur,0,170,0,159,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Noakhali,0,61,0,58,বনায়াখালী,wayback_dghs_pdf,pdf_text
2024-09-23,Chattogram,Rangamati,0,13,0,12,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Dhaka,11,126,0,112,ঢাকা,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Dhaka Metro,327,11046,93,9516,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Faridpur,23,171,0,128,ফরিদপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Gazipur,13,183,0,147,গািীপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Gopalganj,0,16,0,15,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Kishoreganj,11,57,0,36,রকমোিগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Madaripur,11,278,0,262,াদািীপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Manikganj,19,357,0,300,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Munshiganj,0,43,0,28,মুরিরগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Narayanganj,29,222,0,155,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Narsingdi,19,915,0,860,নিরসিংদী,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Rajbari,0,7,1,6,িািোড়ী,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Shariatpur,1,74,0,64,েিীয়তপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Dhaka,Tangail,21,273,1,230,টাঙ্গাইল,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Bagerhat,1,37,0,28,োমগিহাট,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Chuadanga,0,0,0,0,চুয়ািাঙ্গা,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Jashore,10,369,1,296,যমোি,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Jhenaidah,10,90,0,80,রিনাইদহ,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Khulna,27,681,4,620,খুলনা,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Kushtia,14,156,0,127,কুরিয়া,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Magura,4,49,0,41,াগুিা,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Meherpur,6,258,0,235,ব মহিপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Narail,5,173,0,157,নড়াইল,wayback_dghs_pdf,pdf_text
2024-09-23,Khulna,Satkhira,8,76,0,63,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2024-09-23,Mymensingh,Jamalpur,10,100,0,72,িা ালপুি,wayback_dghs_pdf,pdf_text
2024-09-23,Mymensingh,Mymensingh,18,378,1,353,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2024-09-23,Mymensingh,Netrokona,8,51,0,41,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2024-09-23,Mymensingh,Sherpur,0,14,0,13,বেিপুি,wayback_dghs_pdf,pdf_text
