date,division,district,rain_mm,temp_mean_c,temp_max_c,humidity_pct
2024-04-16,Khulna,Narail,0.34,34.16,42.21,44.48
2024-04-16,Dhaka,Narayanganj,1.17,31.5,38.71,57.57
2024-04-16,Dhaka,Narsingdi,1.38,31.43,38.82,56.36
2024-04-16,Rajshahi,Natore,0.68,33.38,40.42,44.62
2024-04-16,Mymensingh,Netrokona,1.05,29.81,36.86,60.76
2024-04-16,Rangpur,Nilphamari,0.0,31.92,39.27,40.0
2024-04-16,Chattogram,Noakhali,0.32,30.58,33.89,68.45
2024-04-16,Rajshahi,Pabna,1.25,33.4,40.76,44.91
2024-04-16,Rangpur,Panchagarh,1.95,30.85,37.75,41.4
2024-04-16,Barishal,Patuakhali,0.48,30.8,34.41,69.26
2024-04-16,Barishal,Pirojpur,0.21,33.46,41.14,49.69
2024-04-16,Dhaka,Rajbari,0.91,33.44,41.32,46.32
2024-04-16,Rajshahi,Rajshahi,0.18,34.54,41.81,35.8
2024-04-16,Chattogram,Rangamati,0.74,29.78,37.37,51.69
2024-04-16,Rangpur,Rangpur,0.04,32.27,39.46,45.93
2024-04-16,Khulna,Satkhira,0.08,34.48,42.26,45.76
2024-04-16,Dhaka,Shariatpur,0.74,31.66,38.57,57.14
2024-04-16,Mymensingh,Sherpur,0.34,31.37,38.71,52.97
2024-04-16,Rajshahi,Sirajganj,0.68,33.38,40.42,44.62
2024-04-16,Sylhet,Sunamganj,2.41,28.94,34.44,65.79
2024-04-16,Sylhet,Sylhet,2.62,28.39,33.27,66.45
2024-04-16,Dhaka,Tangail,1.07,31.86,39.09,52.36
2024-04-16,Rangpur,Thakurgaon,0.2,32.03,39.08,38.22
2024-04-17,Khulna,Bagerhat,2.48,32.98,41.04,60.21
2024-04-17,Chattogram,Bandarban,2.19,29.05,35.95,58.43
2024-04-17,Barishal,Barguna,2.17,31.73,36.8,69.44
2024-04-17,Barishal,Barishal,7.77,31.06,38.07,69.02
2024-04-17,Barishal,Bhola,4.17,31.37,37.55,70.08
2024-04-17,Rajshahi,Bogura,0.07,31.77,39.0,49.07
2024-04-17,Chattogram,Brahmanbaria,7.05,30.01,37.3,68.89
2024-04-17,Chattogram,Chandpur,9.47,30.95,38.07,68.25
2024-04-17,Rajshahi,Chapai Nawabganj,0.0,33.24,40.94,33.0
2024-04-17,Chattogram,Chattogram,4.63,29.81,34.36,73.35
2024-04-17,Khulna,Chuadanga,0.64,34.67,43.13,41.98
2024-04-17,Chattogram,Cox's Bazar,5.98,29.11,31.08,81.59
2024-04-17,Chattogram,Cumilla,10.95,29.51,36.01,76.32
2024-04-17,Dhaka,Dhaka,4.68,31.63,39.19,57.93
2024-04-17,Rangpur,Dinajpur,0.08,30.98,38.74,45.41
2024-04-17,Dhaka,Faridpur,6.91,31.99,39.38,58.97
2024-04-17,Chattogram,Feni,10.19,29.46,34.85,79.08
2024-04-17,Rangpur,Gaibandha,0.1,30.62,38.24,51.73
2024-04-17,Dhaka,Gazipur,6.58,30.87,38.44,66.77
2024-04-17,Dhaka,Gopalganj,5.04,32.59,40.72,59.17
2024-04-17,Sylhet,Habiganj,4.34,29.61,36.85,68.95
2024-04-17,Mymensingh,Jamalpur,0.31,30.67,38.05,55.9
2024-04-17,Khulna,Jashore,2.15,34.22,42.61,50.16
2024-04-17,Barishal,Jhalokati,2.48,32.98,41.04,60.21
2024-04-17,Khulna,Jhenaidah,3.19,33.31,41.22,50.8
2024-04-17,Rajshahi,Joypurhat,0.07,31.77,39.0,49.07
2024-04-17,Chattogram,Khagrachhari,10.42,28.37,34.97,78.31
2024-04-17,Khulna,Khulna,0.88,34.39,42.57,52.78
2024-04-17,Dhaka,Kishoreganj,4.34,29.61,36.85,68.95
2024-04-17,Rangpur,Kurigram,0.74,29.02,35.91,56.84
2024-04-17,Khulna,Kushtia,0.5,33.96,41.86,37.94
2024-04-17,Chattogram,Lakshmipur,7.77,31.06,38.07,69.02
2024-04-17,Rangpur,Lalmonirhat,1.41,29.44,37.08,53.13
2024-04-17,Dhaka,Madaripur,5.04,32.59,40.72,59.17
2024-04-17,Khulna,Magura,3.19,33.31,41.22,50.8
2024-04-17,Dhaka,Manikganj,4.68,31.63,39.19,57.93
2024-04-17,Khulna,Meherpur,0.5,33.96,41.86,37.94
2024-04-17,Sylhet,Moulvibazar,4.58,28.93,35.46,71.06
2024-04-17,Dhaka,Munshiganj,9.47,30.95,38.07,68.25
2024-04-17,Mymensingh,Mymensingh,2.97,30.18,38.16,66.15
2024-04-17,Rajshahi,Naogaon,0.01,32.41,39.78,38.68
2024-04-17,Khulna,Narail,2.15,34.22,42.61,50.16
2024-04-17,Dhaka,Narayanganj,9.47,30.95,38.07,68.25
2024-04-17,Dhaka,Narsingdi,6.58,30.87,38.44,66.77
2024-04-17,Rajshahi,Natore,0.69,32.55,39.94,45.44
2024-04-17,Mymensingh,Netrokona,0.96,29.23,36.31,64.42
2024-04-17,Rangpur,Nilphamari,1.14,29.4,37.32,49.35
2024-04-17,Chattogram,Noakhali,5.09,30.08,32.22,78.61
2024-04-17,Rajshahi,Pabna,2.27,32.78,40.4,47.68
2024-04-17,Rangpur,Panchagarh,5.51,28.63,35.83,48.86
2024-04-17,Barishal,Patuakhali,5.19,30.47,33.67,77.46
2024-04-17,Barishal,Pirojpur,2.48,32.98,41.04,60.21
2024-04-17,Dhaka,Rajbari,3.19,33.31,41.22,50.8
2024-04-17,Rajshahi,Rajshahi,0.15,33.22,40.75,35.91
2024-04-17,Chattogram,Rangamati,8.5,28.31,34.61,65.74
2024-04-17,Rangpur,Rangpur,0.1,30.62,38.24,51.73
2024-04-17,Khulna,Satkhira,0.88,34.39,42.57,52.78
2024-04-17,Dhaka,Shariatpur,7.77,31.06,38.07,69.02
2024-04-17,Mymensingh,Sherpur,0.31,30.67,38.05,55.9
2024-04-17,Rajshahi,Sirajganj,0.69,32.55,39.94,45.44
2024-04-17,Sylhet,Sunamganj,2.0,27.92,33.41,73.95
2024-04-17,Sylhet,Sylhet,1.78,27.36,31.83,77.4
2024-04-17,Dhaka,Tangail,1.61,31.24,39.02,56.95
2024-04-17,Rangpur,Thakurgaon,1.0,29.63,37.15,45.79
2024-04-18,Khulna,Bagerhat,3.33,32.69,39.86,63.96
2024-04-18,Chattogram,Bandarban,11.88,27.76,35.04,73.81
2024-04-18,Barishal,Barguna,4.4,31.23,36.05,74.16
2024-04-18,Barishal,Barishal,9.21,30.48,36.08,76.15
2024-04-18,Barishal,Bhola,8.85,30.65,35.61,76.56
2024-04-18,Rajshahi,Bogura,0.15,31.48,39.4,48.03
2024-04-18,Chattogram,Brahmanbaria,15.42,29.57,35.33,76.42
2024-04-18,Chattogram,Chandpur,8.62,30.68,36.64,73.3
2024-04-18,Rajshahi,Chapai Nawabganj,0.01,32.85,41.47,25.43
2024-04-18,Chattogram,Chattogram,17.31,28.91,33.09,81.24
2024-04-18,Khulna,Chuadanga,0.69,34.43,42.45,29.63
2024-04-18,Chattogram,Cox's Bazar,11.32,28.77,30.42,84.16
2024-04-18,Chattogram,Cumilla,18.21,28.91,33.93,82.34
2024-04-18,Dhaka,Dhaka,4.45,31.5,38.92,60.56
2024-04-18,Rangpur,Dinajpur,0.12,30.78,39.7,41.02
2024-04-18,Dhaka,Faridpur,5.1,31.81,39.08,62.33
2024-04-18,Chattogram,Feni,19.37,28.91,33.23,83.89
2024-04-18,Rangpur,Gaibandha,0.13,30.73,38.5,49.37
2024-04-18,Dhaka,Gazipur,7.51,30.75,37.25,69.97
2024-04-18,Dhaka,Gopalganj,3.91,32.37,39.8,62.46
2024-04-18,Sylhet,Habiganj,13.54,29.48,35.14,74.35
2024-04-18,Mymensingh,Jamalpur,0.94,30.62,37.87,58.21
2024-04-18,Khulna,Jashore,1.77,33.97,42.37,46.23
2024-04-18,Barishal,Jhalokati,3.33,32.69,39.86,63.96
2024-04-18,Khulna,Jhenaidah,2.92,32.95,40.98,46.2
2024-04-18,Rajshahi,Joypurhat,0.15,31.48,39.4,48.03
2024-04-18,Chattogram,Khagrachhari,20.19,28.16,34.07,83.73
2024-04-18,Khulna,Khulna,1.06,34.3,42.34,51.41
2024-04-18,Dhaka,Kishoreganj,13.54,29.48,35.14,74.35
2024-04-18,Rangpur,Kurigram,1.42,29.29,36.11,55.5
2024-04-18,Khulna,Kushtia,0.61,33.83,41.78,29.55
2024-04-18,Chattogram,Lakshmipur,9.21,30.48,36.08,76.15
2024-04-18,Rangpur,Lalmonirhat,1.28,29.81,37.51,50.17
2024-04-18,Dhaka,Madaripur,3.91,32.37,39.8,62.46
2024-04-18,Khulna,Magura,2.92,32.95,40.98,46.2
2024-04-18,Dhaka,Manikganj,4.45,31.5,38.92,60.56
2024-04-18,Khulna,Meherpur,0.61,33.83,41.78,29.55
2024-04-18,Sylhet,Moulvibazar,14.39,29.04,34.5,74.71
2024-04-18,Dhaka,Munshiganj,8.62,30.68,36.64,73.3
2024-04-18,Mymensingh,Mymensingh,5.63,30.39,37.09,68.3
2024-04-18,Rajshahi,Naogaon,0.03,31.77,40.59,35.55
2024-04-18,Khulna,Narail,1.77,33.97,42.37,46.23
2024-04-18,Dhaka,Narayanganj,8.62,30.68,36.64,73.3
2024-04-18,Dhaka,Narsingdi,7.51,30.75,37.25,69.97
2024-04-18,Rajshahi,Natore,0.95,32.1,40.03,46.51
2024-04-18,Mymensingh,Netrokona,4.09,29.1,35.51,70.94
2024-04-18,Rangpur,Nilphamari,1.81,29.6,38.2,46.34
2024-04-18,Chattogram,Noakhali,16.68,29.52,31.06,82.11
2024-04-18,Rajshahi,Pabna,2.45,32.39,40.31,46.68
2024-04-18,Rangpur,Panchagarh,3.28,28.78,36.29,47.24
2024-04-18,Barishal,Patuakhali,10.26,29.93,32.54,81.86
2024-04-18,Barishal,Pirojpur,3.33,32.69,39.86,63.96
2024-04-18,Dhaka,Rajbari,2.92,32.95,40.98,46.2
2024-04-18,Rajshahi,Rajshahi,0.24,32.91,41.08,31.48
2024-04-18,Chattogram,Rangamati,17.1,27.63,34.4,75.9
2024-04-18,Rangpur,Rangpur,0.13,30.73,38.5,49.37
2024-04-18,Khulna,Satkhira,1.06,34.3,42.34,51.41
2024-04-18,Dhaka,Shariatpur,9.21,30.48,36.08,76.15
2024-04-18,Mymensingh,Sherpur,0.94,30.62,37.87,58.21
2024-04-18,Rajshahi,Sirajganj,0.95,32.1,40.03,46.51
2024-04-18,Sylhet,Sunamganj,10.81,27.72,32.75,79.93
2024-04-18,Sylhet,Sylhet,11.4,27.82,32.23,77.36
2024-04-18,Dhaka,Tangail,2.22,31.27,38.67,57.66
2024-04-18,Rangpur,Thakurgaon,0.74,29.7,38.7,40.09
2024-04-19,Khulna,Bagerhat,0.62,32.93,41.22,61.76
2024-04-19,Chattogram,Bandarban,4.74,28.32,35.55,71.43
2024-04-19,Barishal,Barguna,0.94,30.96,36.24,73.53
2024-04-19,Barishal,Barishal,2.58,31.15,38.39,69.83
2024-04-19,Barishal,Bhola,2.32,30.93,36.95,72.46
2024-04-19,Rajshahi,Bogura,0.0,31.58,40.44,51.52
2024-04-19,Chattogram,Brahmanbaria,8.8,29.87,36.99,74.12
2024-04-19,Chattogram,Chandpur,2.97,31.38,39.39,67.1
2024-04-19,Rajshahi,Chapai Nawabganj,0.0,33.44,42.83,28.35
2024-04-19,Chattogram,Chattogram,6.78,29.36,33.84,78.1
2024-04-19,Khulna,Chuadanga,0.0,34.22,43.83,31.84
2024-04-19,Chattogram,Cox's Bazar,3.02,29.17,31.07,81.64
2024-04-19,Chattogram,Cumilla,7.54,29.2,35.11,79.22
2024-04-19,Dhaka,Dhaka,0.7,31.96,40.53,56.81
2024-04-19,Rangpur,Dinajpur,0.0,30.85,40.72,44.17
2024-04-19,Dhaka,Faridpur,0.64,32.36,41.05,56.78
2024-04-19,Chattogram,Feni,7.45,29.01,33.61,82.13
2024-04-19,Rangpur,Gaibandha,0.0,30.49,39.28,53.32
2024-04-19,Dhaka,Gazipur,3.72,31.27,39.64,65.04
2024-04-19,Dhaka,Gopalganj,0.59,33.01,41.99,57.85
2024-04-19,Sylhet,Habiganj,11.62,29.68,37.05,73.55
2024-04-19,Mymensingh,Jamalpur,0.69,31.0,38.75,58.04
2024-04-19,Khulna,Jashore,0.1,34.1,43.49,47.26
2024-04-19,Barishal,Jhalokati,0.62,32.93,41.22,61.76
2024-04-19,Khulna,Jhenaidah,0.06,33.12,42.52,43.24
2024-04-19,Rajshahi,Joypurhat,0.0,31.58,40.44,51.52
2024-04-19,Chattogram,Khagrachhari,7.61,28.44,34.49,80.69
2024-04-19,Khulna,Khulna,0.2,34.32,43.16,53.31
2024-04-19,Dhaka,Kishoreganj,11.62,29.68,37.05,73.55
2024-04-19,Rangpur,Kurigram,0.99,28.76,36.42,58.9
2024-04-19,Khulna,Kushtia,0.0,33.86,43.17,28.53
2024-04-19,Chattogram,Lakshmipur,2.58,31.15,38.39,69.83
2024-04-19,Rangpur,Lalmonirhat,0.0,29.68,38.22,50.61
2024-04-19,Dhaka,Madaripur,0.59,33.01,41.99,57.85
2024-04-19,Khulna,Magura,0.06,33.12,42.52,43.24
2024-04-19,Dhaka,Manikganj,0.7,31.96,40.53,56.81
2024-04-19,Khulna,Meherpur,0.0,33.86,43.17,28.53
2024-04-19,Sylhet,Moulvibazar,12.48,28.86,35.22,76.09
2024-04-19,Dhaka,Munshiganj,2.97,31.38,39.39,67.1
2024-04-19,Mymensingh,Mymensingh,4.34,30.78,39.08,65.01
2024-04-19,Rajshahi,Naogaon,0.0,31.98,41.95,41.44
2024-04-19,Khulna,Narail,0.1,34.1,43.49,47.26
2024-04-19,Dhaka,Narayanganj,2.97,31.38,39.39,67.1
2024-04-19,Dhaka,Narsingdi,3.72,31.27,39.64,65.04
2024-04-19,Rajshahi,Natore,0.01,32.36,41.3,47.86
2024-04-19,Mymensingh,Netrokona,4.32,29.67,36.99,65.69
2024-04-19,Rangpur,Nilphamari,0.0,29.83,39.13,43.57
2024-04-19,Chattogram,Noakhali,6.33,29.73,32.0,79.87
2024-04-19,Rajshahi,Pabna,0.03,32.57,41.78,43.64
2024-04-19,Rangpur,Panchagarh,0.02,29.13,37.17,41.39
2024-04-19,Barishal,Patuakhali,2.4,29.78,32.89,81.19
2024-04-19,Barishal,Pirojpur,0.62,32.93,41.22,61.76
2024-04-19,Dhaka,Rajbari,0.06,33.12,42.52,43.24
2024-04-19,Rajshahi,Rajshahi,0.0,33.04,42.49,34.48
2024-04-19,Chattogram,Rangamati,6.09,27.7,34.34,74.07
2024-04-19,Rangpur,Rangpur,0.0,30.49,39.28,53.32
2024-04-19,Khulna,Satkhira,0.2,34.32,43.16,53.31
2024-04-19,Dhaka,Shariatpur,2.58,31.15,38.39,69.83
2024-04-19,Mymensingh,Sherpur,0.69,31.0,38.75,58.04
2024-04-19,Rajshahi,Sirajganj,0.01,32.36,41.3,47.86
2024-04-19,Sylhet,Sunamganj,12.29,28.2,33.69,74.89
2024-04-19,Sylhet,Sylhet,13.28,27.53,31.81,79.21
2024-04-19,Dhaka,Tangail,0.71,31.75,40.02,56.46
2024-04-19,Rangpur,Thakurgaon,0.02,30.18,39.53,38.39
2024-04-20,Khulna,Bagerhat,0.12,33.83,43.22,57.13
2024-04-20,Chattogram,Bandarban,0.0,29.34,37.34,64.53
2024-04-20,Barishal,Barguna,0.78,31.52,37.45,71.85
2024-04-20,Barishal,Barishal,0.11,31.94,40.41,66.81
2024-04-20,Barishal,Bhola,0.4,31.43,38.29,72.06
2024-04-20,Rajshahi,Bogura,0.01,32.79,41.71,36.8
2024-04-20,Chattogram,Brahmanbaria,8.76,30.56,38.69,71.35
2024-04-20,Chattogram,Chandpur,0.86,32.11,40.82,63.71
2024-04-20,Rajshahi,Chapai Nawabganj,0.0,34.9,44.49,24.54
2024-04-20,Chattogram,Chattogram,0.01,29.86,34.1,75.48
2024-04-20,Khulna,Chuadanga,0.0,35.69,45.72,32.22
2024-04-20,Chattogram,Cox's Bazar,3.67,29.35,31.15,82.39
2024-04-20,Chattogram,Cumilla,2.17,30.06,37.3,76.7
2024-04-20,Dhaka,Dhaka,0.34,32.49,41.91,46.13
2024-04-20,Rangpur,Dinajpur,0.0,32.51,41.57,33.79
2024-04-20,Dhaka,Faridpur,0.05,33.29,42.52,49.99
2024-04-20,Chattogram,Feni,0.28,29.47,34.58,81.53
2024-04-20,Rangpur,Gaibandha,0.02,31.63,40.25,43.37
2024-04-20,Dhaka,Gazipur,3.13,31.72,40.8,60.99
2024-04-20,Dhaka,Gopalganj,0.0,33.92,43.68,52.92
2024-04-20,Sylhet,Habiganj,19.68,29.94,37.89,71.74
2024-04-20,Mymensingh,Jamalpur,1.97,31.37,40.05,47.89
2024-04-20,Khulna,Jashore,0.0,35.31,45.3,43.91
2024-04-20,Barishal,Jhalokati,0.12,33.83,43.22,57.13
2024-04-20,Khulna,Jhenaidah,0.0,34.6,44.55,39.16
2024-04-20,Rajshahi,Joypurhat,0.01,32.79,41.71,36.8
2024-04-20,Chattogram,Khagrachhari,0.07,29.05,34.9,77.69
2024-04-20,Khulna,Khulna,0.0,35.25,44.95,48.89
2024-04-20,Dhaka,Kishoreganj,19.68,29.94,37.89,71.74
2024-04-20,Rangpur,Kurigram,0.49,29.12,36.78,56.56
2024-04-20,Khulna,Kushtia,0.0,35.04,44.94,27.16
2024-04-20,Chattogram,Lakshmipur,0.11,31.94,40.41,66.81
2024-04-20,Rangpur,Lalmonirhat,0.02,30.27,38.8,49.24
2024-04-20,Dhaka,Madaripur,0.0,33.92,43.68,52.92
2024-04-20,Khulna,Magura,0.0,34.6,44.55,39.16
2024-04-20,Dhaka,Manikganj,0.34,32.49,41.91,46.13
2024-04-20,Khulna,Meherpur,0.0,35.04,44.94,27.16
2024-04-20,Sylhet,Moulvibazar,20.76,28.97,36.28,75.45
2024-04-20,Dhaka,Munshiganj,0.86,32.11,40.82,63.71
2024-04-20,Mymensingh,Mymensingh,7.51,30.98,39.74,60.09
2024-04-20,Rajshahi,Naogaon,0.0,33.77,43.18,27.75
2024-04-20,Khulna,Narail,0.0,35.31,45.3,43.91
2024-04-20,Dhaka,Narayanganj,0.86,32.11,40.82,63.71
2024-04-20,Dhaka,Narsingdi,3.13,31.72,40.8,60.99
2024-04-20,Rajshahi,Natore,0.0,33.7,42.77,32.1
2024-04-20,Mymensingh,Netrokona,12.02,29.64,37.46,62.62
2024-04-20,Rangpur,Nilphamari,0.01,30.91,39.99,41.96
2024-04-20,Chattogram,Noakhali,0.31,29.74,32.04,82.05
2024-04-20,Rajshahi,Pabna,0.0,33.9,43.57,34.35
2024-04-20,Rangpur,Panchagarh,0.35,29.54,37.53,42.32
2024-04-20,Barishal,Patuakhali,2.78,29.88,32.96,82.8
2024-04-20,Barishal,Pirojpur,0.12,33.83,43.22,57.13
2024-04-20,Dhaka,Rajbari,0.0,34.6,44.55,39.16
2024-04-20,Rajshahi,Rajshahi,0.0,34.4,44.19,26.53
2024-04-20,Chattogram,Rangamati,0.73,28.25,35.7,68.27
2024-04-20,Rangpur,Rangpur,0.02,31.63,40.25,43.37
2024-04-20,Khulna,Satkhira,0.0,35.25,44.95,48.89
2024-04-20,Dhaka,Shariatpur,0.11,31.94,40.41,66.81
2024-04-20,Mymensingh,Sherpur,1.97,31.37,40.05,47.89
2024-04-20,Rajshahi,Sirajganj,0.0,33.7,42.77,32.1
2024-04-20,Sylhet,Sunamganj,31.29,28.58,34.22,73.45
2024-04-20,Sylhet,Sylhet,33.85,27.7,32.66,77.0
2024-04-20,Dhaka,Tangail,1.15,32.33,41.05,43.13
2024-04-20,Rangpur,Thakurgaon,0.02,32.19,41.71,32.12
2024-04-21,Khulna,Bagerhat,0.06,33.26,41.65,61.83
2024-04-21,Chattogram,Bandarban,0.0,29.51,37.44,64.23
2024-04-21,Barishal,Barguna,0.35,31.2,36.57,74.8
2024-04-21,Barishal,Barishal,0.01,31.6,39.15,70.12
2024-04-21,Barishal,Bhola,0.18,31.08,37.17,74.26
2024-04-21,Rajshahi,Bogura,0.0,33.43,42.6,27.31
2024-04-21,Chattogram,Brahmanbaria,1.27,30.58,38.24,72.73
2024-04-21,Chattogram,Chandpur,0.07,32.03,40.3,66.67
2024-04-21,Rajshahi,Chapai Nawabganj,0.0,35.22,43.87,21.91
2024-04-21,Chattogram,Chattogram,0.0,29.96,34.24,74.83
2024-04-21,Khulna,Chuadanga,0.0,35.8,45.37,35.14
2024-04-21,Chattogram,Cox's Bazar,1.3,29.27,31.01,82.07
2024-04-21,Chattogram,Cumilla,0.48,29.9,36.02,77.57
2024-04-21,Dhaka,Dhaka,0.03,32.83,42.37,47.87
2024-04-21,Rangpur,Dinajpur,0.0,33.24,42.73,21.7
2024-04-21,Dhaka,Faridpur,0.0,33.48,42.35,54.2
2024-04-21,Chattogram,Feni,0.07,29.4,34.05,81.4
2024-04-21,Rangpur,Gaibandha,0.0,32.39,41.82,28.39
2024-04-21,Dhaka,Gazipur,0.3,31.9,41.29,62.32
2024-04-21,Dhaka,Gopalganj,0.0,33.78,42.66,56.96
2024-04-21,Sylhet,Habiganj,2.93,30.21,38.85,71.96
2024-04-21,Mymensingh,Jamalpur,0.03,32.06,41.52,36.9
2024-04-21,Khulna,Jashore,0.0,35.23,44.52,47.32
2024-04-21,Barishal,Jhalokati,0.06,33.26,41.65,61.83
2024-04-21,Khulna,Jhenaidah,0.0,34.88,44.32,42.83
2024-04-21,Rajshahi,Joypurhat,0.0,33.43,42.6,27.31
2024-04-21,Chattogram,Khagrachhari,0.02,29.17,34.98,77.42
2024-04-21,Khulna,Khulna,0.0,34.84,43.57,52.78
2024-04-21,Dhaka,Kishoreganj,2.93,30.21,38.85,71.96
2024-04-21,Rangpur,Kurigram,0.14,30.5,39.69,40.35
2024-04-21,Khulna,Kushtia,0.0,35.26,44.74,27.4
2024-04-21,Chattogram,Lakshmipur,0.01,31.6,39.15,70.12
2024-04-21,Rangpur,Lalmonirhat,0.05,31.49,41.55,31.42
2024-04-21,Dhaka,Madaripur,0.0,33.78,42.66,56.96
2024-04-21,Khulna,Magura,0.0,34.88,44.32,42.83
2024-04-21,Dhaka,Manikganj,0.03,32.83,42.37,47.87
2024-04-21,Khulna,Meherpur,0.0,35.26,44.74,27.4
2024-04-21,Sylhet,Moulvibazar,3.82,29.38,36.93,74.68
2024-04-21,Dhaka,Munshiganj,0.07,32.03,40.3,66.67
2024-04-21,Mymensingh,Mymensingh,0.88,30.89,40.84,59.91
2024-04-21,Rajshahi,Naogaon,0.0,34.44,43.63,20.97
2024-04-21,Khulna,Narail,0.0,35.23,44.52,47.32
2024-04-21,Dhaka,Narayanganj,0.07,32.03,40.3,66.67
2024-04-21,Dhaka,Narsingdi,0.3,31.9,41.29,62.32
2024-04-21,Rajshahi,Natore,0.0,34.02,43.07,29.15
2024-04-21,Mymensingh,Netrokona,0.62,29.96,39.91,57.15
2024-04-21,Rangpur,Nilphamari,0.06,31.75,41.77,24.95
2024-04-21,Chattogram,Noakhali,0.12,29.68,31.56,82.47
2024-04-21,Rajshahi,Pabna,0.0,34.29,43.66,35.4
2024-04-21,Rangpur,Panchagarh,0.13,31.34,40.87,26.24
2024-04-21,Barishal,Patuakhali,1.23,29.74,32.42,84.4
2024-04-21,Barishal,Pirojpur,0.06,33.26,41.65,61.83
2024-04-21,Dhaka,Rajbari,0.0,34.88,44.32,42.83
2024-04-21,Rajshahi,Rajshahi,0.0,34.87,44.12,23.04
2024-04-21,Chattogram,Rangamati,0.34,28.66,35.82,68.42
2024-04-21,Rangpur,Rangpur,0.0,32.39,41.82,28.39
2024-04-21,Khulna,Satkhira,0.0,34.84,43.57,52.78
2024-04-21,Dhaka,Shariatpur,0.01,31.6,39.15,70.12
2024-04-21,Mymensingh,Sherpur,0.03,32.06,41.52,36.9
2024-04-21,Rajshahi,Sirajganj,0.0,34.02,43.07,29.15
2024-04-21,Sylhet,Sunamganj,3.74,28.43,36.26,75.03
2024-04-21,Sylhet,Sylhet,4.65,27.48,33.4,78.84
2024-04-21,Dhaka,Tangail,0.06,32.41,41.94,40.63
2024-04-21,Rangpur,Thakurgaon,0.06,32.67,41.81,20.43
2024-04-22,Khulna,Bagerhat,0.0,33.79,41.91,56.85
2024-04-22,Chattogram,Bandarban,0.0,28.43,34.55,67.96
2024-04-22,Barishal,Barguna,0.0,31.67,36.85,71.45
2024-04-22,Barishal,Barishal,0.02,31.59,38.52,68.91
2024-04-22,Barishal,Bhola,0.0,31.04,36.24,73.57
2024-04-22,Rajshahi,Bogura,0.0,32.83,41.82,32.47
2024-04-22,Chattogram,Brahmanbaria,3.6,30.67,38.07,70.65
2024-04-22,Chattogram,Chandpur,0.23,32.01,39.82,65.1
2024-04-22,Rajshahi,Chapai Nawabganj,0.0,34.04,42.74,23.63
2024-04-22,Chattogram,Chattogram,0.0,29.58,33.35,76.3
2024-04-22,Khulna,Chuadanga,0.0,35.47,44.57,31.03
2024-04-22,Chattogram,Cox's Bazar,0.0,29.11,30.65,83.07
2024-04-22,Chattogram,Cumilla,0.92,30.12,36.66,74.7
2024-04-22,Dhaka,Dhaka,0.07,33.2,41.73,49.84
2024-04-22,Rangpur,Dinajpur,0.0,32.15,41.32,26.87
2024-04-22,Dhaka,Faridpur,0.0,33.57,41.88,51.08
2024-04-22,Chattogram,Feni,0.18,29.58,34.48,79.07
2024-04-22,Rangpur,Gaibandha,0.0,31.75,40.63,34.59
2024-04-22,Dhaka,Gazipur,1.21,32.09,40.65,61.93
2024-04-22,Dhaka,Gopalganj,0.0,33.98,42.73,52.55
2024-04-22,Sylhet,Habiganj,11.9,30.06,37.43,71.84
2024-04-22,Mymensingh,Jamalpur,0.6,31.6,40.49,49.87
2024-04-22,Khulna,Jashore,0.0,35.48,44.48,39.62
2024-04-22,Barishal,Jhalokati,0.0,33.79,41.91,56.85
2024-04-22,Khulna,Jhenaidah,0.0,34.79,43.66,38.91
2024-04-22,Rajshahi,Joypurhat,0.0,32.83,41.82,32.47
2024-04-22,Chattogram,Khagrachhari,0.06,29.26,35.8,76.72
2024-04-22,Khulna,Khulna,0.0,35.55,44.27,43.95
2024-04-22,Dhaka,Kishoreganj,11.9,30.06,37.43,71.84
2024-04-22,Rangpur,Kurigram,0.14,29.66,38.02,49.63
2024-04-22,Khulna,Kushtia,0.0,34.78,43.82,27.15
2024-04-22,Chattogram,Lakshmipur,0.02,31.59,38.52,68.91
2024-04-22,Rangpur,Lalmonirhat,0.0,30.41,39.37,37.0
2024-04-22,Dhaka,Madaripur,0.0,33.98,42.73,52.55
2024-04-22,Khulna,Magura,0.0,34.79,43.66,38.91
2024-04-22,Dhaka,Manikganj,0.07,33.2,41.73,49.84
2024-04-22,Khulna,Meherpur,0.0,34.78,43.82,27.15
2024-04-22,Sylhet,Moulvibazar,12.09,29.3,36.27,75.24
2024-04-22,Dhaka,Munshiganj,0.23,32.01,39.82,65.1
2024-04-22,Mymensingh,Mymensingh,3.47,31.5,40.27,61.25
2024-04-22,Rajshahi,Naogaon,0.0,33.29,42.73,24.59
2024-04-22,Khulna,Narail,0.0,35.48,44.48,39.62
2024-04-22,Dhaka,Narayanganj,0.23,32.01,39.82,65.1
2024-04-22,Dhaka,Narsingdi,1.21,32.09,40.65,61.93
2024-04-22,Rajshahi,Natore,0.0,33.64,42.43,32.92
2024-04-22,Mymensingh,Netrokona,5.07,30.18,38.35,63.73
2024-04-22,Rangpur,Nilphamari,0.02,30.63,39.86,31.02
2024-04-22,Chattogram,Noakhali,0.01,29.64,31.2,80.88
2024-04-22,Rajshahi,Pabna,0.0,34.1,42.87,36.83
2024-04-22,Rangpur,Panchagarh,0.14,30.19,38.03,31.22
2024-04-22,Barishal,Patuakhali,0.0,29.81,32.29,82.95
