date,division,district,admissions,source,is_estimated
2019-08-27,Rajshahi,Bogura,13.9441,kaggle_division_disaggregated,True
2019-08-27,Rajshahi,Chapai Nawabganj,6.854,kaggle_division_disaggregated,True
2019-08-27,Rajshahi,Joypurhat,3.5714,kaggle_division_disaggregated,True
2019-08-27,Rajshahi,Naogaon,10.3979,kaggle_division_disaggregated,True
2019-08-27,Rajshahi,Natore,6.9451,kaggle_division_disaggregated,True
2019-08-27,Rajshahi,Pabna,10.8647,kaggle_division_disaggregated,True
2019-08-27,Rajshahi,Rajshahi,10.8849,kaggle_division_disaggregated,True
2019-08-27,Rajshahi,Sirajganj,12.5379,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Dinajpur,3.9532,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Gaibandha,3.0553,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Kurigram,2.7774,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Lalmonirhat,1.7033,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Nilphamari,2.4953,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Panchagarh,1.4069,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Rangpur,3.7796,kaggle_division_disaggregated,True
2019-08-27,Rangpur,Thakurgaon,1.8291,kaggle_division_disaggregated,True
2019-08-27,Sylhet,Habiganj,2.9927,kaggle_division_disaggregated,True
2019-08-27,Sylhet,Moulvibazar,2.694,kaggle_division_disaggregated,True
2019-08-27,Sylhet,Sunamganj,3.4198,kaggle_division_disaggregated,True
2019-08-27,Sylhet,Sylhet,4.8934,kaggle_division_disaggregated,True
2019-08-28,Barishal,Barguna,11.6598,kaggle_division_disaggregated,True
2019-08-28,Barishal,Barishal,29.6587,kaggle_division_disaggregated,True
2019-08-28,Barishal,Bhola,22.298,kaggle_division_disaggregated,True
2019-08-28,Barishal,Jhalokati,7.6287,kaggle_division_disaggregated,True
2019-08-28,Barishal,Patuakhali,19.9296,kaggle_division_disaggregated,True
2019-08-28,Barishal,Pirojpur,13.8251,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Bandarban,1.4056,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Brahmanbaria,9.6601,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Chandpur,7.7003,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Chattogram,26.7884,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Cox's Bazar,8.2481,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Cumilla,18.1489,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Feni,4.8172,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Khagrachhari,2.0863,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Lakshmipur,5.6622,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Noakhali,10.5911,kaggle_division_disaggregated,True
2019-08-28,Chattogram,Rangamati,1.8919,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Dhaka,254.9326,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Faridpur,37.421,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Gazipur,91.0661,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Gopalganj,22.4064,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Kishoreganj,56.5349,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Madaripur,22.3713,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Manikganj,26.9562,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Munshiganj,28.1222,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Narayanganj,67.634,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Narsingdi,44.7149,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Rajbari,20.5857,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Shariatpur,22.3979,kaggle_division_disaggregated,True
2019-08-28,Dhaka,Tangail,69.8567,kaggle_division_disaggregated,True
2019-08-28,Khulna,Bagerhat,12.9556,kaggle_division_disaggregated,True
2019-08-28,Khulna,Chuadanga,9.9115,kaggle_division_disaggregated,True
2019-08-28,Khulna,Jashore,24.7121,kaggle_division_disaggregated,True
2019-08-28,Khulna,Jhenaidah,14.2264,kaggle_division_disaggregated,True
2019-08-28,Khulna,Khulna,20.9897,kaggle_division_disaggregated,True
2019-08-28,Khulna,Kushtia,17.2655,kaggle_division_disaggregated,True
2019-08-28,Khulna,Magura,8.2976,kaggle_division_disaggregated,True
2019-08-28,Khulna,Meherpur,5.6651,kaggle_division_disaggregated,True
2019-08-28,Khulna,Narail,6.3343,kaggle_division_disaggregated,True
2019-08-28,Khulna,Satkhira,17.6421,kaggle_division_disaggregated,True
2019-08-28,Mymensingh,Jamalpur,3.6804,kaggle_division_disaggregated,True
2019-08-28,Mymensingh,Mymensingh,8.6854,kaggle_division_disaggregated,True
2019-08-28,Mymensingh,Netrokona,3.423,kaggle_division_disaggregated,True
2019-08-28,Mymensingh,Sherpur,2.2112,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Bogura,12.2929,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Chapai Nawabganj,6.0423,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Joypurhat,3.1485,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Naogaon,9.1666,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Natore,6.1226,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Pabna,9.5781,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Rajshahi,9.5959,kaggle_division_disaggregated,True
2019-08-28,Rajshahi,Sirajganj,11.0532,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Dinajpur,2.4472,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Gaibandha,1.8914,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Kurigram,1.7193,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Lalmonirhat,1.0544,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Nilphamari,1.5447,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Panchagarh,0.8709,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Rangpur,2.3397,kaggle_division_disaggregated,True
2019-08-28,Rangpur,Thakurgaon,1.1323,kaggle_division_disaggregated,True
2019-08-28,Sylhet,Habiganj,1.9239,kaggle_division_disaggregated,True
2019-08-28,Sylhet,Moulvibazar,1.7319,kaggle_division_disaggregated,True
2019-08-28,Sylhet,Sunamganj,2.1984,kaggle_division_disaggregated,True
2019-08-28,Sylhet,Sylhet,3.1458,kaggle_division_disaggregated,True
2019-08-29,Barishal,Barguna,11.7709,kaggle_division_disaggregated,True
2019-08-29,Barishal,Barishal,29.9412,kaggle_division_disaggregated,True
2019-08-29,Barishal,Bhola,22.5104,kaggle_division_disaggregated,True
2019-08-29,Barishal,Jhalokati,7.7013,kaggle_division_disaggregated,True
2019-08-29,Barishal,Patuakhali,20.1194,kaggle_division_disaggregated,True
2019-08-29,Barishal,Pirojpur,13.9568,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Bandarban,1.3621,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Brahmanbaria,9.3613,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Chandpur,7.4621,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Chattogram,25.9599,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Cox's Bazar,7.993,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Cumilla,17.5876,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Feni,4.6682,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Khagrachhari,2.0218,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Lakshmipur,5.487,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Noakhali,10.2635,kaggle_division_disaggregated,True
2019-08-29,Chattogram,Rangamati,1.8334,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Dhaka,273.2611,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Faridpur,40.1114,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Gazipur,97.6133,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Gopalganj,24.0173,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Kishoreganj,60.5996,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Madaripur,23.9797,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Manikganj,28.8942,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Munshiganj,30.144,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Narayanganj,72.4966,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Narsingdi,47.9297,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Rajbari,22.0657,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Shariatpur,24.0082,kaggle_division_disaggregated,True
2019-08-29,Dhaka,Tangail,74.8791,kaggle_division_disaggregated,True
2019-08-29,Khulna,Bagerhat,17.2742,kaggle_division_disaggregated,True
2019-08-29,Khulna,Chuadanga,13.2154,kaggle_division_disaggregated,True
2019-08-29,Khulna,Jashore,32.9494,kaggle_division_disaggregated,True
2019-08-29,Khulna,Jhenaidah,18.9686,kaggle_division_disaggregated,True
2019-08-29,Khulna,Khulna,27.9863,kaggle_division_disaggregated,True
2019-08-29,Khulna,Kushtia,23.0207,kaggle_division_disaggregated,True
2019-08-29,Khulna,Magura,11.0634,kaggle_division_disaggregated,True
2019-08-29,Khulna,Meherpur,7.5535,kaggle_division_disaggregated,True
2019-08-29,Khulna,Narail,8.4458,kaggle_division_disaggregated,True
2019-08-29,Khulna,Satkhira,23.5228,kaggle_division_disaggregated,True
2019-08-29,Mymensingh,Jamalpur,5.9296,kaggle_division_disaggregated,True
2019-08-29,Mymensingh,Mymensingh,13.9931,kaggle_division_disaggregated,True
2019-08-29,Mymensingh,Netrokona,5.5148,kaggle_division_disaggregated,True
2019-08-29,Mymensingh,Sherpur,3.5625,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Bogura,12.6598,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Chapai Nawabganj,6.2227,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Joypurhat,3.2424,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Naogaon,9.4402,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Natore,6.3054,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Pabna,9.864,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Rajshahi,9.8823,kaggle_division_disaggregated,True
2019-08-29,Rajshahi,Sirajganj,11.3831,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Dinajpur,2.8237,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Gaibandha,2.1824,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Kurigram,1.9838,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Lalmonirhat,1.2166,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Nilphamari,1.7823,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Panchagarh,1.0049,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Rangpur,2.6997,kaggle_division_disaggregated,True
2019-08-29,Rangpur,Thakurgaon,1.3065,kaggle_division_disaggregated,True
2019-08-29,Sylhet,Habiganj,2.779,kaggle_division_disaggregated,True
2019-08-29,Sylhet,Moulvibazar,2.5016,kaggle_division_disaggregated,True
2019-08-29,Sylhet,Sunamganj,3.1755,kaggle_division_disaggregated,True
2019-08-29,Sylhet,Sylhet,4.5439,kaggle_division_disaggregated,True
2019-08-30,Barishal,Barguna,9.661,kaggle_division_disaggregated,True
2019-08-30,Barishal,Barishal,24.5744,kaggle_division_disaggregated,True
2019-08-30,Barishal,Bhola,18.4755,kaggle_division_disaggregated,True
2019-08-30,Barishal,Jhalokati,6.3209,kaggle_division_disaggregated,True
2019-08-30,Barishal,Patuakhali,16.5131,kaggle_division_disaggregated,True
2019-08-30,Barishal,Pirojpur,11.4551,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Bandarban,1.2462,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Brahmanbaria,8.5646,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Chandpur,6.8271,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Chattogram,23.7506,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Cox's Bazar,7.3128,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Cumilla,16.0908,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Feni,4.2709,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Khagrachhari,1.8497,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Lakshmipur,5.0201,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Noakhali,9.3901,kaggle_division_disaggregated,True
2019-08-30,Chattogram,Rangamati,1.6774,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Dhaka,230.2725,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Faridpur,33.8012,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Gazipur,82.2571,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Gopalganj,20.239,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Kishoreganj,51.0662,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Madaripur,20.2073,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Manikganj,24.3486,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Munshiganj,25.4019,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Narayanganj,61.0916,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Narsingdi,40.3896,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Rajbari,18.5944,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Shariatpur,20.2313,kaggle_division_disaggregated,True
2019-08-30,Dhaka,Tangail,63.0993,kaggle_division_disaggregated,True
2019-08-30,Khulna,Bagerhat,15.021,kaggle_division_disaggregated,True
2019-08-30,Khulna,Chuadanga,11.4916,kaggle_division_disaggregated,True
2019-08-30,Khulna,Jashore,28.6517,kaggle_division_disaggregated,True
2019-08-30,Khulna,Jhenaidah,16.4944,kaggle_division_disaggregated,True
2019-08-30,Khulna,Khulna,24.3359,kaggle_division_disaggregated,True
2019-08-30,Khulna,Kushtia,20.018,kaggle_division_disaggregated,True
2019-08-30,Khulna,Magura,9.6204,kaggle_division_disaggregated,True
2019-08-30,Khulna,Meherpur,6.5683,kaggle_division_disaggregated,True
2019-08-30,Khulna,Narail,7.3441,kaggle_division_disaggregated,True
2019-08-30,Khulna,Satkhira,20.4546,kaggle_division_disaggregated,True
2019-08-30,Mymensingh,Jamalpur,4.0894,kaggle_division_disaggregated,True
2019-08-30,Mymensingh,Mymensingh,9.6504,kaggle_division_disaggregated,True
2019-08-30,Mymensingh,Netrokona,3.8033,kaggle_division_disaggregated,True
2019-08-30,Mymensingh,Sherpur,2.4569,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Bogura,11.0085,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Chapai Nawabganj,5.411,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Joypurhat,2.8195,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Naogaon,8.2089,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Natore,5.483,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Pabna,8.5774,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Rajshahi,8.5933,kaggle_division_disaggregated,True
2019-08-30,Rajshahi,Sirajganj,9.8984,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Dinajpur,2.0707,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Gaibandha,1.6004,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Kurigram,1.4548,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Lalmonirhat,0.8922,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Nilphamari,1.307,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Panchagarh,0.7369,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Rangpur,1.9798,kaggle_division_disaggregated,True
2019-08-30,Rangpur,Thakurgaon,0.9581,kaggle_division_disaggregated,True
2019-08-30,Sylhet,Habiganj,1.0688,kaggle_division_disaggregated,True
2019-08-30,Sylhet,Moulvibazar,0.9622,kaggle_division_disaggregated,True
2019-08-30,Sylhet,Sunamganj,1.2214,kaggle_division_disaggregated,True
2019-08-30,Sylhet,Sylhet,1.7477,kaggle_division_disaggregated,True
2019-08-31,Barishal,Barguna,6.9959,kaggle_division_disaggregated,True
2019-08-31,Barishal,Barishal,17.7952,kaggle_division_disaggregated,True
2019-08-31,Barishal,Bhola,13.3788,kaggle_division_disaggregated,True
2019-08-31,Barishal,Jhalokati,4.5772,kaggle_division_disaggregated,True
2019-08-31,Barishal,Patuakhali,11.9578,kaggle_division_disaggregated,True
2019-08-31,Barishal,Pirojpur,8.2951,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Bandarban,0.8839,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Brahmanbaria,6.0749,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Chandpur,4.8425,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Chattogram,16.8463,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Cox's Bazar,5.187,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Cumilla,11.4132,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Feni,3.0294,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Khagrachhari,1.312,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Lakshmipur,3.5607,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Noakhali,6.6604,kaggle_division_disaggregated,True
2019-08-31,Chattogram,Rangamati,1.1898,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Dhaka,170.9548,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Faridpur,25.0941,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Gazipur,61.0678,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Gopalganj,15.0255,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Kishoreganj,37.9117,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Madaripur,15.0019,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Manikganj,18.0765,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Munshiganj,18.8584,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Narayanganj,45.3546,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Narsingdi,29.9853,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Rajbari,13.8045,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Shariatpur,15.0197,kaggle_division_disaggregated,True
2019-08-31,Dhaka,Tangail,46.8451,kaggle_division_disaggregated,True
2019-08-31,Khulna,Bagerhat,11.3596,kaggle_division_disaggregated,True
2019-08-31,Khulna,Chuadanga,8.6906,kaggle_division_disaggregated,True
2019-08-31,Khulna,Jashore,21.6678,kaggle_division_disaggregated,True
2019-08-31,Khulna,Jhenaidah,12.4739,kaggle_division_disaggregated,True
2019-08-31,Khulna,Khulna,18.404,kaggle_division_disaggregated,True
2019-08-31,Khulna,Kushtia,15.1386,kaggle_division_disaggregated,True
2019-08-31,Khulna,Magura,7.2754,kaggle_division_disaggregated,True
2019-08-31,Khulna,Meherpur,4.9673,kaggle_division_disaggregated,True
2019-08-31,Khulna,Narail,5.554,kaggle_division_disaggregated,True
2019-08-31,Khulna,Satkhira,15.4688,kaggle_division_disaggregated,True
2019-08-31,Mymensingh,Jamalpur,2.8626,kaggle_division_disaggregated,True
2019-08-31,Mymensingh,Mymensingh,6.7553,kaggle_division_disaggregated,True
2019-08-31,Mymensingh,Netrokona,2.6623,kaggle_division_disaggregated,True
2019-08-31,Mymensingh,Sherpur,1.7198,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Bogura,5.8712,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Chapai Nawabganj,2.8859,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Joypurhat,1.5037,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Naogaon,4.3781,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Natore,2.9242,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Pabna,4.5746,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Rajshahi,4.5831,kaggle_division_disaggregated,True
2019-08-31,Rajshahi,Sirajganj,5.2791,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Dinajpur,2.259,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Gaibandha,1.7459,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Kurigram,1.5871,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Lalmonirhat,0.9733,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Nilphamari,1.4259,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Panchagarh,0.8039,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Rangpur,2.1598,kaggle_division_disaggregated,True
2019-08-31,Rangpur,Thakurgaon,1.0452,kaggle_division_disaggregated,True
2019-08-31,Sylhet,Habiganj,1.2826,kaggle_division_disaggregated,True
2019-08-31,Sylhet,Moulvibazar,1.1546,kaggle_division_disaggregated,True
2019-08-31,Sylhet,Sunamganj,1.4656,kaggle_division_disaggregated,True
2019-08-31,Sylhet,Sylhet,2.0972,kaggle_division_disaggregated,True
2019-09-01,Barishal,Barguna,10.3273,kaggle_division_disaggregated,True
2019-09-01,Barishal,Barishal,26.2691,kaggle_division_disaggregated,True
2019-09-01,Barishal,Bhola,19.7496,kaggle_division_disaggregated,True
2019-09-01,Barishal,Jhalokati,6.7568,kaggle_division_disaggregated,True
2019-09-01,Barishal,Patuakhali,17.652,kaggle_division_disaggregated,True
2019-09-01,Barishal,Pirojpur,12.2451,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Bandarban,0.9853,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Brahmanbaria,6.772,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Chandpur,5.3981,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Chattogram,18.7795,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Cox's Bazar,5.7822,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Cumilla,12.7229,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Feni,3.377,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Khagrachhari,1.4626,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Lakshmipur,3.9693,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Noakhali,7.4247,kaggle_division_disaggregated,True
2019-09-01,Chattogram,Rangamati,1.3263,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Dhaka,199.9472,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Faridpur,29.3498,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Gazipur,71.4244,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Gopalganj,17.5736,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Kishoreganj,44.3411,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Madaripur,17.5461,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Manikganj,21.1421,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Munshiganj,22.0566,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Narayanganj,53.0463,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Narsingdi,35.0705,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Rajbari,16.1457,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Shariatpur,17.567,kaggle_division_disaggregated,True
2019-09-01,Dhaka,Tangail,54.7896,kaggle_division_disaggregated,True
2019-09-01,Khulna,Bagerhat,12.4862,kaggle_division_disaggregated,True
2019-09-01,Khulna,Chuadanga,9.5524,kaggle_division_disaggregated,True
2019-09-01,Khulna,Jashore,23.8167,kaggle_division_disaggregated,True
2019-09-01,Khulna,Jhenaidah,13.711,kaggle_division_disaggregated,True
2019-09-01,Khulna,Khulna,20.2292,kaggle_division_disaggregated,True
2019-09-01,Khulna,Kushtia,16.6399,kaggle_division_disaggregated,True
2019-09-01,Khulna,Magura,7.9969,kaggle_division_disaggregated,True
2019-09-01,Khulna,Meherpur,5.4599,kaggle_division_disaggregated,True
2019-09-01,Khulna,Narail,6.1048,kaggle_division_disaggregated,True
2019-09-01,Khulna,Satkhira,17.0029,kaggle_division_disaggregated,True
2019-09-01,Mymensingh,Jamalpur,3.8849,kaggle_division_disaggregated,True
2019-09-01,Mymensingh,Mymensingh,9.1679,kaggle_division_disaggregated,True
2019-09-01,Mymensingh,Netrokona,3.6131,kaggle_division_disaggregated,True
2019-09-01,Mymensingh,Sherpur,2.3341,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Bogura,9.9077,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Chapai Nawabganj,4.8699,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Joypurhat,2.5376,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Naogaon,7.388,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Natore,4.9347,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Pabna,7.7197,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Rajshahi,7.734,kaggle_division_disaggregated,True
2019-09-01,Rajshahi,Sirajganj,8.9085,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Dinajpur,3.2002,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Gaibandha,2.4733,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Kurigram,2.2484,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Lalmonirhat,1.3789,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Nilphamari,2.02,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Panchagarh,1.1389,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Rangpur,3.0597,kaggle_division_disaggregated,True
2019-09-01,Rangpur,Thakurgaon,1.4807,kaggle_division_disaggregated,True
2019-09-01,Sylhet,Habiganj,2.1377,kaggle_division_disaggregated,True
2019-09-01,Sylhet,Moulvibazar,1.9243,kaggle_division_disaggregated,True
2019-09-01,Sylhet,Sunamganj,2.4427,kaggle_division_disaggregated,True
2019-09-01,Sylhet,Sylhet,3.4953,kaggle_division_disaggregated,True
2019-09-02,Barishal,Barguna,6.7738,kaggle_division_disaggregated,True
2019-09-02,Barishal,Barishal,17.2303,kaggle_division_disaggregated,True
2019-09-02,Barishal,Bhola,12.9541,kaggle_division_disaggregated,True
2019-09-02,Barishal,Jhalokati,4.4319,kaggle_division_disaggregated,True
2019-09-02,Barishal,Patuakhali,11.5782,kaggle_division_disaggregated,True
2019-09-02,Barishal,Pirojpur,8.0318,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Bandarban,1.0433,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Brahmanbaria,7.1703,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Chandpur,5.7157,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Chattogram,19.8842,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Cox's Bazar,6.1223,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Cumilla,13.4713,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Feni,3.5757,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Khagrachhari,1.5486,kaggle_division_disaggregated,True
2019-09-02,Chattogram,Lakshmipur,4.2028,kaggle_division_disaggregated,True
